country,"Population (2023), millions",Fossil CO2/GtCO2,Land CO2/GtCO2,Territorial Total/GtCO2,Emp Fossil Total/GtCO2,Emp Land Total/GtCO2,Empire Total/GtCO2,Col Fossil Total/GtCO2,Col Land Total/GtCO2,Colonial Total/GtCO2,Cons Total/GtCO2,Emp Cons Total/GtCO2,Col Cons Total/GtCO2,Temperature increase/degC,Col Temperature increase/degC,Difference in temp increase/degC,Share/percent,Col share/percent,Change/percent,Territorial per yearly capita /tCO2/pc,Colonial per yearly capita /tCO2/pc,Territorial per 2023 capita /tCO2/pc,Colonial per 2023 capita /tCO2/pc,Consumption per yearly capita /tCO2/pc,Colonial consumption per yearly capita /tCO2/pc,Consumption per 2023 capita /tCO2/pc,Colonial consumption per 2023 capita /tCO2/pc
Finland,5.545476,3.3013224395990113,1.7101353599999998,5.011457799599011,-0.020053071999999998,-0.8968128533333339,-0.9168659253333339,3.281269367599011,0.813322506666666,4.094591874265677,5.583978343623733,-0.9168659253333339,4.6671124182904,0.002255156009819555,0.0018425663434195546,-0.00041258966640000017,0.19594379410761312,0.16009510590511522,-18.29539351616802,1279.5705318366222,862.681293197499,903.7020085559853,738.3661698771534,1388.7143964693203,971.825157830197,1006.9430187099779,841.6071800311461
France,64.756584,39.40628663886763,-2.6915499733333337,36.71473666553429,0.28314013066666666,18.52943016888886,18.812570299555528,39.68942676953429,15.837880195555528,55.52730696508982,40.525843645178654,18.812570299555528,59.338413944734185,0.01652163149949043,0.02498728813429042,0.008465656634799989,1.4355153908474119,2.171071101145133,51.23983448644943,746.7898908915304,1209.277483981612,566.965309126471,857.4773951184611,809.4928822563387,1271.9804753464205,625.8181198251385,916.3302058171287
Gabon,2.43657,0.28608203058084386,1.2969460799999966,1.5830281105808404,-2.1984e-05,-0.7241529599999986,-0.7241749439999986,0.2860600465808439,0.5727931199999979,0.8588531665808418,1.5830281105808404,-0.7241749439999986,0.8588531665808418,0.0007123626497613782,0.0003864839249613788,-0.0003258787247999994,0.06189507057029099,0.03358043802237611,-45.746183479602664,2816.8153603587825,1054.0924631697446,649.6953137323534,352.4845034539709,2816.8153603587825,1054.0924631697446,649.6953137323534,352.4845034539709
Gambia,2.773172,0.016306071676608195,0.09661967999999546,0.11292575167660367,-0.000289456,-0.035162186666664035,-0.035451642666664035,0.016016615676608194,0.061457493333331434,0.07747410900993963,0.11292575167660367,-0.035451642666664035,0.07747410900993963,5.0816588254471646e-05,3.4863349054472834e-05,-1.5953239199998812e-05,0.0044153021178265466,0.0030291726422856536,-31.39376284002104,218.84060583249533,57.6903344609914,40.720788929285185,27.93700102623985,218.84060583249533,57.6903344609914,40.720788929285185,27.93700102623985
Georgia,3.728278,0.694366029174919,-0.011004213333333398,0.6833618158415855,-0.4519778395,-0.1540467733333321,-0.6060246128333321,0.24238818967491896,-0.1650509866666655,0.07733720300825346,0.7278566268871713,-0.5976344443333321,0.13022218255383927,0.00030751281712871345,3.4801741353714055e-05,-0.0002727110757749994,0.02671887348926339,0.0030238197325178334,-88.68283225438785,259.87542991204515,18.59024516039295,183.29153991241682,20.743411035403867,272.2591114045899,32.53560262377297,195.22595334553148,34.928238332506126
Germany,83.294632,94.36354769655519,-2.8365833066666672,91.52696438988852,0.0,0.5024137866666617,0.5024137866666617,94.36354769655519,-2.3341695200000054,92.02937817655518,96.78408395009616,0.5024137866666617,97.28649773676283,0.04118713397544983,0.04141322017944983,0.0002260862039999978,3.578627493808716,3.5982714512175393,0.548924341603281,1279.2492169083553,1287.957959328667,1098.833888717925,1104.8656554068837,1343.7480146187231,1352.4567570390348,1161.9486349383974,1167.980401627356
Ghana,34.121992,0.4421209978586772,2.042374666666663,2.48449566452534,-0.00666848,-0.8126385599999972,-0.8193070399999972,0.4354525178586772,1.2297361066666657,1.6651886245253429,2.616665365251704,-0.8193070399999972,1.7973583252517065,0.0011180230490364029,0.0007493348810364043,-0.0003686881679999986,0.0971416953745402,0.06510747771246135,-32.97679491650571,312.1370577391588,111.40800240078914,72.81215189679841,48.80103789149657,317.4045065184638,116.67545118009416,76.6855981107933,52.67448410549145
Greece,10.341276,4.245432261539439,0.6636114666666638,4.909043728206103,0.0,0.0,0.0,4.245432261539439,0.6636114666666638,4.909043728206103,4.757789590339087,0.0,4.757789590339087,0.0022090696776927462,0.0022090696776927462,0.0,0.1919394898669708,0.19193948986697076,0.0,547.8264738193028,547.8264738193028,474.7038690589153,474.7038690589153,534.1257246974204,534.1257246974204,460.07761424596794,460.07761424596794
Guatemala,18.092024,0.5040585729976821,3.383655146666664,3.887713719664346,0.0,0.0,0.0,0.5040585729976821,3.383655146666664,3.887713719664346,3.923185926703068,0.0,3.923185926703068,0.0017494711738489557,0.0017494711738489557,0.0,0.1520063436823126,0.15200634368231258,0.0,992.9596583327243,992.9596583327243,214.88550532899725,214.88550532899725,995.9603846844816,995.9603846844816,216.846159760957,216.846159760957
Guinea,14.19061,0.10293593835479593,2.8222082133333317,2.925144151688128,0.0,-2.1446857599999984,-2.1446857599999984,0.10293593835479593,0.6775224533333332,0.7804583916881291,2.948444570071096,-2.1446857599999984,0.8037588100710974,0.0013163148682596574,0.0003512062762596581,-0.0009651085919999993,0.11437068140917568,0.03051526811674118,-73.31897673358357,1365.308564275307,123.3649246011007,206.1323756828021,54.99822711554536,1367.235104675934,125.29146500172787,207.7743359919761,56.6401874247194
Guinea-Bissau,2.150848,0.011224230397231276,0.1993460266666614,0.21057025706389268,-0.000798752,-0.091783199999997,-0.092581951999997,0.010425478397231276,0.1075628266666644,0.11798830506389568,0.21057025706389268,-0.092581951999997,0.11798830506389568,9.47566156787517e-05,5.3094737278753054e-05,-4.1661878399998646e-05,0.008233120330498632,0.004613243706531077,-43.967250309194974,319.14577758142985,121.79148649640851,97.90104045655141,54.85664494371322,319.14577758142985,121.79148649640851,97.90104045655141,54.85664494371322
Haiti,11.724757,0.0844933751234302,0.611142986666661,0.6956363617900913,0.0,-0.0932732266666658,-0.0932732266666658,0.0844933751234302,0.5178697599999952,0.6023631351234254,0.6956363617900913,-0.0932732266666658,0.6023631351234254,0.0003130363628055411,0.00027106341080554143,-4.197295199999965e-05,0.027198797934459937,0.023551893051176612,-13.408331103716955,273.4192566439012,233.91279220968025,59.33055685419248,51.37531934550332,273.4192566439012,233.91279220968025,59.33055685419248,51.37531934550332
Honduras,10.593798,0.29455659769819365,2.2533844266666634,2.547941024364857,0.0,0.0,0.0,0.29455659769819365,2.2533844266666634,2.547941024364857,2.533875696322774,0.0,2.533875696322774,0.0011465734609641856,0.0011465734609641856,0.0,0.09962235569786417,0.09962235569786417,0.0,1780.4266071948261,1780.4266071948261,240.5125172638611,240.5125172638611,1779.450342547793,1779.450342547793,239.18482269746642,239.18482269746642
Hong Kong,7.491602,1.7174958522914618,0.01036912,1.7278649722914619,-1.7174958522914618,-0.01036912,-1.7278649722914619,0.0,0.0,0.0,3.5918899197686387,-3.5918899197686387,0.0,0.0007775392375311578,0.0,-0.0007775392375311578,0.06755807030910743,0.0,-100.0,281.9238903848995,0.0,230.6402518835707,0.0,557.744755537695,0.0,479.45551829483713,0.0
Hungary,10.156241,5.153919308489074,0.1608251733333328,5.314744481822408,1.731465811545865,1.9737875881775315,3.7052533997233965,6.88538512003494,2.1346127615108643,9.019997881545804,5.88627152172003,3.7052533997233965,9.591524921443426,0.0023916350168200835,0.0040589990466956116,0.001667364029875528,0.2078020488497597,0.3526743471518678,69.7164917786015,567.6571168447339,1122.3448715536601,523.2983819330801,888.1236553510106,624.4115043796027,1179.099259088529,579.5718634207311,944.3971368386617
India,1428.627712,63.10319684016875,24.066336693333334,87.16953353350209,-1.775061846,-11.177825866666666,-12.952887712666666,61.32813499416875,12.888510826666668,74.21664582083542,83.65935357858284,-12.952887712666666,70.70646586591616,0.03922629009007594,0.03339749061937594,-0.005828799470699995,3.4082556042898102,2.9018085654116477,-14.859420703092841,123.54172996434798,81.45534001566644,61.01626953005801,51.94960534325364,120.72025379738825,78.63386384870671,58.55924036463241,49.49257617782802
Indonesia,277.534112,16.21373661147304,74.69685658666666,90.9105931981397,-0.551089731,-21.619248799999998,-22.170338531,15.662646880473039,53.07760778666666,68.74025466713971,90.58651024967314,-22.170338531,68.41617171867314,0.04090976693916286,0.030933114600212867,-0.009976652338949992,3.5545278974997223,2.6876862673533126,-24.38696938505254,937.3762573912331,386.03740989786957,327.5654748996754,247.6821828198896,935.7023493819571,384.36350188859353,326.3977519623719,246.51445988258604
International Transport,0.0,45.614618681161225,0.0,45.614618681161225,0.0,0.0,0.0,45.614618681161225,0.0,45.614618681161225,45.614618681161225,0.0,45.614618681161225,0.020526578406522552,0.020526578406522552,0.0,1.7834933084488709,1.7834933084488704,0.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Iran,89.172768,21.09430309498596,1.0989313066666628,22.19323440165262,0.0,0.0,0.0,21.09430309498596,1.0989313066666628,22.19323440165262,20.386894886799574,0.0,20.386894886799574,0.00998695548074368,0.00998695548074368,0.0,0.8677368394736099,0.8677368394736098,0.0,474.1023872280153,474.1023872280153,248.8790569072906,248.8790569072906,450.2810978706995,450.2810978706995,228.62242973998045,228.62242973998045
Iraq,45.504564,5.160595600284992,0.33868794666666197,5.499283546951654,-0.001535216,-0.0857742399999974,-0.0873094559999974,5.159060384284992,0.2529137066666646,5.411974090951657,5.499283546951654,-0.0873094559999974,5.411974090951657,0.002474677596128244,0.0024353883409282454,-3.92892551999988e-05,0.21501737142224342,0.21160364496694328,-1.5876514686789391,312.65364343379224,273.74875817185443,120.85125234804258,118.93255566522198,312.65364343379224,273.74875817185443,120.85125234804258,118.93255566522198
Ireland,5.056931,2.338518328941544,-0.33857802666666575,1.999940302274878,-0.006882824,-0.0199932266666669,-0.026876050666666897,2.331635504941544,-0.3585712533333327,1.9730642516082113,2.4109384850379554,-0.026876050666666897,2.384062434371289,0.0008999731360236951,0.0008878789132236951,-1.2094222800000057e-05,0.07819598737274051,0.07714515634734975,-1.3438426455077674,560.5035417561769,554.8551821408638,395.4849892701478,390.17029332775377,658.390367058884,652.7420074435709,476.75922116357833,471.4445252211843
Israel,9.17452,2.5413045120290567,0.043357333333330736,2.5846618453623877,-0.001391932,-0.013312533333332103,-0.014704465333332101,2.539912580029057,0.030044799999998633,2.5699573800290554,3.143428897908478,-0.014704465333332101,3.128724432575146,0.0011630978304130745,0.001156480821013075,-6.617009399999653e-06,0.10105810898098637,0.10048317672714845,-0.5689125391670218,515.9606442982285,483.78686438734536,281.7217516951718,280.11900132421704,597.026474948761,564.8526950378778,342.62597911481777,341.023228743863
Italy,58.870764,25.727766655882945,-0.28950485333333403,25.43826180254961,0.00029294200000000003,0.001062559999997698,0.001355501999997698,25.728059597882943,-0.2884422933333363,25.439617304549607,29.24485012689475,0.001355501999997698,29.24620562889475,0.011447217811147326,0.011447827787047322,6.099758999966037e-07,0.9946146874654257,0.9946676864560229,0.005328595210305246,482.13607892490774,480.93892157655847,432.10347673676546,432.1265017819304,547.2793405879469,546.0821832395976,496.76355698211677,496.7865820272818
Jamaica,2.825552,0.4757815080776532,0.2439979733333286,0.7197794814109818,-0.015517655,-0.19557210666666283,-0.21108976166666282,0.46026385307765316,0.04842586666666577,0.508689719744319,0.6598632180559292,-0.21108976166666282,0.4487734563892664,0.0003239007666349418,0.00022891037388494354,-9.499039274999825e-05,0.028142773649568176,0.019889341125094506,-29.327004606030744,412.5623219247657,210.8041543344805,254.73942132757838,180.0319795014634,390.2403510340764,188.48218344379126,233.53426801415412,158.82682618803915
Japan,123.294512,68.8463883206095,2.883116106666667,71.72950442727617,0.300528332,1.1137094399999996,1.4142377719999994,69.1469166526095,3.9968255466666665,73.14374219927616,78.77953905834747,1.4142377719999994,80.19377683034746,0.03227827699227428,0.03291468398967427,0.000636406997399995,2.804563424252305,2.8598589342410645,1.9716262970056277,663.0650228311353,684.906238940411,581.7736999297761,593.2441031866541,718.7707102190359,740.6119263283116,638.9541414328926,650.4245446897706
Jordan,11.337058,0.7793158179136931,0.025208319999998167,0.8045241379136913,0.0,-0.007157013333332799,-0.007157013333332799,0.7793158179136931,0.01805130666666537,0.7973671245803584,0.990567782977515,-0.007157013333332799,0.9834107696441823,0.00036203586206116103,0.00035881520606116126,-3.2206559999997772e-06,0.03145621859702757,0.031176385382204474,-0.8895958487824327,200.69535562091238,171.51000442532433,70.96410179022558,70.33280808657399,229.3449639431371,200.15961274754906,87.37432435976909,86.74303065611751
Kazakhstan,19.60664,14.791580655866097,10.239048,25.0306286558661,-7.372868697,-9.523407733333334,-16.896276430333334,7.418711958866097,0.7156402666666669,8.134352225532764,22.448760753848152,-16.878215262333335,5.570545491514817,0.011263782895139744,0.0036604585014897435,-0.00760332439365,0.9786765735354663,0.31804634527824005,-67.50240540352381,2550.266480038426,475.4977889859396,1276.6403961038761,414.8774203806855,2401.1571491540817,327.4466282957511,1144.9570530110286,284.115253379203
Kenya,55.100588,0.5322408958932002,2.2074622933333297,2.73970318922653,-0.025331131,-0.5630468799999984,-0.5883780109999984,0.5069097648932003,1.6444154133333313,2.1513251782265317,2.9217973333828384,-0.5883780109999984,2.33341932238284,0.0012328664351519386,0.0009680963302019392,-0.0002647701049499993,0.10712009540791269,0.08411500897297244,-21.475976423785838,208.7619938071321,101.33324670334856,49.721850322659535,39.04359746989508,213.16008619779856,105.73133909401503,53.026608960739914,42.34835610797548
Kosovo,1.663599,0.12297140673941072,0.0,0.12297140673941072,0.0,0.0,0.0,0.12297140673941072,0.0,0.12297140673941072,0.12297140673941072,0.0,0.12297140673941072,5.533713303273482e-05,5.533713303273482e-05,0.0,0.004808078799984832,0.004808078799984831,0.0,70.48978547594845,70.48978547594845,73.91889916945773,73.91889916945773,70.48978547594845,70.48978547594845,73.91889916945773,73.91889916945773
Kuwait,4.310107,3.707731252341327,0.00084272,3.708573972341327,-0.083865296,0.00011908,-0.083746216,3.623865956341327,0.0009618000000000001,3.6248277563413267,3.040176637173195,-0.083746216,2.956430421173195,0.001668858287553597,0.0016311724903535969,-3.7685797200000216e-05,0.14500212990468483,0.14172772314294202,-2.2581783894451717,2199.100411265886,1919.848457946487,860.4366370350729,841.0064428426781,1764.842366260953,1485.590412941554,705.3598987619553,685.9297045695605
Kyrgyzstan,6.735353,0.8678318065395958,0.5329898666666609,1.4008216732062566,-0.6210461045,-0.3803293066666627,-1.0013754111666626,0.24678570203959577,0.1526605599999982,0.39944626203959394,1.5703376006453686,-1.0028963346666626,0.5674412659787059,0.0006303697529428155,0.00017975081791781727,-0.00045061893502499825,0.054770951785361024,0.015618013611209998,-71.48485994471191,577.936928627291,139.7394030364146,207.98043891779045,59.305913445010816,608.2126309505131,169.67175024406313,233.14852252663945,84.24818505855683
Laos,7.633784,0.2177455920336797,2.133730399999997,2.3514759920336767,-7.1448e-05,-0.4341168266666647,-0.4341882746666647,0.21767414403367968,1.6996135733333322,1.917287717367012,2.374533250923859,-0.4341882746666647,1.9403449762571945,0.0010581641964151544,0.0008627794728151553,-0.0001953847235999991,0.09194073781663077,0.07496434066887227,-18.46449957973658,896.3752485961189,515.9069811453473,308.0354372135335,251.1582352038009,900.132508925467,519.6642414746955,311.0558604911875,254.17865848145487
Latvia,1.830214,0.9750524050924289,0.5519327466666621,1.526985151759091,-0.7041630285,-0.5746800799999955,-1.2788431084999956,0.2708893765924288,-0.0227473333333333,0.2481420432590955,1.720632371437812,-1.2817680119999955,0.43886435943781654,0.000687143318291591,0.00011166391946659297,-0.000575479398824998,0.059703837914310345,0.009702145638678845,-83.74954445541037,752.7245057790343,115.633582943628,834.3205503613736,135.5808901358505,842.9131338897826,204.7332154088694,940.1263302749362,239.78854901001552
Lebanon,5.35393,0.8077021915329883,0.020982506666664867,0.8286846981996532,-0.000886767,-0.009330986666665599,-0.010217753666665599,0.8068154245329884,0.011651519999999266,0.8184669445329876,0.8286846981996532,-0.010217753666665599,0.8184669445329876,0.0003729081141898439,0.0003683101250398444,-4.597989149999495e-06,0.03240087622750305,0.03200137063436733,-1.2330086085653547,216.46164363777996,202.55263948567818,154.7806374382282,152.8721788542225,216.46164363777996,202.55263948567818,154.7806374382282,152.8721788542225
Lesotho,2.330324,0.07089955609737782,0.13136661333332847,0.2022661694307063,0.0,-0.08043701333333036,-0.08043701333333036,0.07089955609737782,0.050929599999998104,0.12182915609737592,0.2022661694307063,-0.08043701333333036,0.12182915609737592,9.101977624381783e-05,5.482312024381916e-05,-3.619665599999867e-05,0.007908437473231262,0.0047634177585130135,-39.767902640232194,257.93319067750747,71.95178622314569,86.79744508948382,52.27992163208889,257.93319067750747,71.95178622314569,86.79744508948382,52.27992163208889
Liberia,5.418378,0.056254979725163086,1.2425356799999965,1.2987906597251595,0.0,0.0,0.0,0.056254979725163086,1.2425356799999965,1.2987906597251595,1.2987906597251595,0.0,1.2987906597251595,0.0005844557968763218,0.0005844557968763218,0.0,0.05078162478758985,0.050781624787589845,0.0,1387.6913645770317,1387.6913645770317,239.70100641283415,239.70100641283415,1387.6913645770317,1387.6913645770317,239.70100641283415,239.70100641283415
Libya,6.888394,2.37602891354635,0.011627093333333267,2.3876560068796833,-0.000798752,-0.06885266666666516,-0.06965141866666516,2.37523016154635,-0.0572255733333319,2.318004588213018,2.3876560068796833,-0.06965141866666516,2.318004588213018,0.0010744452030958575,0.001043102064695858,-3.134313839999944e-05,0.09335534603309895,0.09063203401805688,-2.917146291843332,605.8348806597468,519.6644462627225,346.6201275478266,336.5087113502825,605.8348806597468,519.6644462627225,346.6201275478266,336.5087113502825
Lithuania,2.718352,1.6036336158586135,1.120768746666662,2.7244023625252756,-1.1277329895,-1.082272319999996,-2.210005309499996,0.47590062635861347,0.03849642666666605,0.5143970530252795,3.034804080326859,-2.221709576999996,0.8130945033268633,0.001225981063136374,0.00023147867386137577,-0.0009945023892749983,0.1065218459250842,0.020112493066511142,-81.11890298948062,1000.1339238867718,157.35772732484892,1002.225746527777,189.23121546631177,1093.7545655837855,247.8889531942178,1116.4132092999212,299.11303000011156
Madagascar,30.325736,0.10999786473635825,6.434301546666665,6.544299411403024,-0.003117795,-2.88147952,-2.884597315,0.10688006973635825,3.5528220266666652,3.6597020964030236,6.5814884938766935,-2.884597315,3.6968911788766934,0.002944934735131361,0.0016468659433813606,-0.0012980687917500003,0.2558766146946566,0.14309128057112883,-44.07801559283448,1337.8345437853104,477.392912169403,215.80018408796488,120.67974529630621,1339.6170848003867,479.17545318447924,217.02650494209584,121.90606615043716
Malawi,20.93175,0.05531575998971861,1.466992319999996,1.5223080799897144,-0.005161381,-0.5645491199999979,-0.5697105009999979,0.05015437898971861,0.902443199999998,0.9525975789897166,1.5367199528043385,-0.5697105009999979,0.9670094518043406,0.0006850386359953715,0.0004286689105453725,-0.000256369725449999,0.05952096833335156,0.03724576587273804,-37.42412646222354,342.93562256074586,131.03114296149107,72.72722443129287,45.50969598766069,344.09113840170227,132.18665880244748,73.41574177048447,46.1982133268523
Malaysia,34.308528,6.830670665269039,9.931504053333333,16.762174718602374,-0.109165765,-3.19226,-3.3014257650000003,6.72150490026904,6.7392440533333335,13.460748953602373,16.199091920267243,-3.3014257650000003,12.897666155267244,0.007542978623371068,0.006057337029121068,-0.0014856415942500001,0.6553869638731596,0.5263039871771391,-19.6956887779969,2261.0318858236956,676.1117665959594,488.57166703865505,392.3441120412503,2240.6142739828706,655.6941547551344,472.15933951661356,375.93178451920886
Mali,23.29371,0.07684850968830428,0.5535449066666657,0.6303934163549699,-4.7632e-05,-0.03826437333333203,-0.03831200533333203,0.07680087768830428,0.5152805333333336,0.5920814110216379,0.6303934163549699,-0.03831200533333203,0.5920814110216379,0.0002836770373597365,0.0002664366349597371,-1.7240402399999407e-05,0.024647853522968218,0.023149886267714696,-6.077475484255185,61.97338437030572,53.321775086480365,27.062817230701764,25.418081148157075,61.97338437030572,53.321775086480365,27.062817230701764,25.418081148157075
Mauritania,4.862989,0.08927073884462634,-0.1331986133333306,-0.04392787448870426,-3.2976e-05,0.1223898133333301,0.1223568373333301,0.08923776284462634,-0.010808800000000502,0.07842896284462583,-0.04392787448870426,0.1223568373333301,0.07842896284462583,-1.9767543519916918e-05,3.529303328008162e-05,5.506057679999854e-05,-0.0017175430261207535,0.0030665066258625654,-278.54030898943967,-244.35830375796678,-9.279185853562808,-9.033101758754597,16.12772779141097,-244.35830375796678,-9.279185853562808,-9.033101758754597,16.12772779141097
Mauritius,1.300563,0.12984226526566345,0.0010625600000000002,0.13090482526566347,-0.004422448,0.00226252,-0.0021599279999999998,0.12541981726566345,0.0033250800000000002,0.12874489726566346,0.18174483167160566,-0.0021599279999999998,0.17958490367160565,5.890717136954856e-05,5.793520376954856e-05,-9.71967600000003e-07,0.00511826880625446,0.005033817434170047,-1.6499987648404566,108.47992151069937,106.03215973189685,100.65242919079158,98.9916653523616,149.78852073803023,147.3407589592277,139.74319711663767,138.0824332782077
Mexico,128.45556,21.429085736877802,9.983410720000002,31.412496456877804,0.0,0.0,0.0,21.429085736877802,9.983410720000002,31.412496456877804,32.469851255781776,0.0,32.469851255781776,0.01413562340559501,0.01413562340559501,0.0,1.2282022485842516,1.2282022485842514,0.0,727.378968805875,727.378968805875,244.53979615111876,244.53979615111876,736.7754178426816,736.7754178426816,252.77108484663316,252.77108484663316
Moldova,3.435935,1.3533100479574889,0.4375670933333287,1.7908771412908178,-1.0926911505,-0.3891961866666625,-1.4818873371666625,0.26061889745748895,0.0483709066666662,0.30898980412415517,1.7908771412908178,-1.4818873371666625,0.30898980412415517,0.0008058947135808679,0.00013904541185586982,-0.0006668493017249981,0.07002179323413572,0.012081242022131684,-82.74645440493794,626.94196506233,103.66424788379409,521.2197382345178,89.92888518675562,626.94196506233,103.66424788379409,521.2197382345178,89.92888518675562
Mongolia,3.447157,0.8577162137582011,2.1533816533333328,3.0110978670915336,0.0,-0.9145588266666657,-0.9145588266666657,0.8577162137582011,1.238822826666667,2.096539040424868,2.9605948183209763,-0.9145588266666657,2.0460359916543105,0.00135499404019119,0.0009434425681911905,-0.00041155147199999954,0.11773139954495185,0.08197291696409241,-30.372935953425266,2854.1590555015378,1528.6132455469315,873.5018065877283,608.193662320825,2836.864512650734,1511.3187026961277,858.851168751808,593.5430244849047
Morocco,37.840052,1.9551183154596048,1.3056786133333307,3.2607969287929355,-0.037042785,-0.576212853333333,-0.613255638333333,1.9180755304596049,0.7294657599999977,2.6475412904596025,3.4249412086906705,-0.613255638333333,2.8116855703573376,0.001467358617956821,0.0011913935807068212,-0.0002759650372499997,0.12749442329800004,0.10351664251282923,-18.806925169680675,224.5637449544727,139.85403583175363,86.17316193944278,69.96663985714402,230.116715501231,145.40700637851194,90.51100692701665,74.3044848447179
Mozambique,33.897356,0.19792574814538477,4.020641546666665,4.21856729481205,-0.053398825,-1.9683130133333329,-2.021711838333333,0.14452692314538476,2.0523285333333323,2.196855456478717,4.392504588280358,-2.021711838333333,2.370792749947025,0.0018983552826654223,0.0009885849554154226,-0.0009097703272499997,0.16494244080233555,0.0858952046414309,-47.92413388354888,545.689898657418,163.52371518980704,124.45121958220132,64.80905048991777,553.3463165803015,171.18013311269047,129.5825134054809,69.94034431319733
Myanmar,54.578,0.7177030279154789,14.192638346666664,14.910341374582144,-0.0463587305,-7.302089413333332,-7.348448143833332,0.671344297415479,6.890548933333332,7.561893230748812,14.910341374582144,-7.348448143833332,7.561893230748812,0.006709653618561964,0.0034028519538369653,-0.003306801664724999,0.5829818342696845,0.29566367901734225,-49.28423809504676,1211.2781512503664,205.59092948372208,273.19325322624763,138.55203984661972,1211.2781512503664,205.59092948372208,273.19325322624763,138.55203984661972
Namibia,2.604182,0.08725847549086618,0.17680021333333407,0.26405868882420025,0.0,0.0,0.0,0.08725847549086618,0.17680021333333407,0.26405868882420025,0.3477507017095165,0.0,0.3477507017095165,0.00011882640997089011,0.00011882640997089011,0.0,0.01032447312225903,0.01032447312225903,0.0,-1.1776270068040544,-1.1776270068040544,101.39793947742525,101.39793947742525,34.76257957080953,34.76257957080953,133.53548319952927,133.53548319952927
Nepal,30.896592,0.20402939891120508,1.6713335999999968,1.8753629989112017,0.0,0.0,0.0,0.20402939891120508,1.6713335999999968,1.8753629989112017,1.962327100121295,0.0,1.962327100121295,0.0008439133495100408,0.0008439133495100408,0.0,0.07332511936249267,0.07332511936249266,0.0,200.7134809282988,200.7134809282988,60.698053653011364,60.698053653011364,203.7672984533229,203.7672984533229,63.512736295358884,63.512736295358884
Netherlands,17.618296,12.148164133311816,0.5002825599999955,12.648446693311813,1.1510565654242426,21.68087117333333,22.83192773875757,13.29922069873606,22.181153733333325,35.48037443206938,13.352035782782469,22.83192773875757,36.18396352154004,0.005691801011990316,0.01596616849443122,0.010274367482440906,0.49454365052295096,1.3872528634551597,180.5117125633342,1077.4745154260945,5105.003418701178,717.9154382076345,2013.8368904728006,1121.3054166441004,5148.834319919183,757.8505766268469,2053.7720288920136
New Zealand,5.228101,1.9867417562311662,3.5163408,5.503082556231166,-0.050548544,-1.3903048,-1.4408533440000002,1.9361932122311662,2.126036,4.062229212231166,5.57807209581247,-1.4408533440000002,4.13721875181247,0.0024763871503040245,0.0018280031455040248,-0.0006483840047999997,0.21516590949676082,0.15882975297987023,-26.182659069297713,6459.474948756124,2060.3968768455147,1052.5968331964448,776.9989929863954,6476.800355821895,2077.7222839112856,1066.9403853927975,791.342545182748
Nicaragua,7.046312,0.19182448552791728,3.317202399999998,3.5090268855279154,0.0,0.0,0.0,0.19182448552791728,3.317202399999998,3.5090268855279154,3.5462951703331003,0.0,3.5462951703331003,0.0015790620984875619,0.0015790620984875619,0.0,0.13720000627980472,0.13720000627980472,0.0,2387.0614030238094,2387.0614030238094,497.99482133744795,497.99482133744795,2393.5295844126385,2393.5295844126385,503.28386968006816,503.28386968006816
Niger,27.202844,0.057096483166799855,1.3767113599999985,1.4338078431667984,-4.7632e-05,-0.7834731199999996,-0.7835207519999996,0.057048851166799856,0.5932382399999989,0.6502870911667987,1.4338078431667984,-0.7835207519999996,0.6502870911667987,0.0006452135294250593,0.0002926291910250594,-0.0003525843383999999,0.05606068334723594,0.025425679512380856,-54.64614772014822,443.21191008956345,66.12676953052782,52.708012558054534,23.90511415522578,443.21191008956345,66.12676953052782,52.708012558054534,23.90511415522578
Nigeria,223.80464,4.292101485094509,11.379748906666665,15.671850391761172,-0.057029209,-5.058506186666665,-5.115535395666664,4.235072276094509,6.321242719999999,10.556314996094509,15.427361476197945,-5.115535395666664,10.311826080531281,0.007052332676292527,0.004750341748242529,-0.0023019909280499982,0.6127561977463475,0.4127430569794195,-32.64155328049804,291.7536203802876,126.2202469458254,70.02468935300524,47.167543068340805,290.1246983194664,124.5913248850042,68.93226823267804,46.07512194801359
North Korea,26.160824,5.288694446329664,1.0901865599999951,6.378881006329659,-0.153400949,-0.46099226666666643,-0.6143932156666664,5.135293497329664,0.6291942933333288,5.764487790662993,6.378881006329659,-0.6143932156666664,5.764487790662993,0.0028704964528483467,0.0025940195057983467,-0.00027647694704999995,0.24940889388337917,0.22538663477918472,-9.631677014464044,411.56865268640416,335.1026478375425,243.83333668425962,220.34809724124105,411.56865268640416,335.1026478375425,243.83333668425962,220.34809724124105
North Macedonia,2.085682,0.6566346106908494,0.13562906666666466,0.792263677357514,-0.001819974,-0.0827331199999981,-0.0845530939999981,0.6548146366908494,0.05289594666666657,0.7077105833575159,0.792263677357514,-0.0845530939999981,0.7077105833575159,0.0003565186548108813,0.00031846976251088217,-3.804889229999913e-05,0.03097684487884993,0.02767088986447807,-10.67234260720033,535.1474187920766,413.4925978810596,379.85832804689977,339.3185458557517,535.1474187920766,413.4925978810596,379.85832804689977,339.3185458557517
